OBSERVATIONDATETIME	LOCATION	WEDGE	CATEGORY	COMMONNAME	SCIENTIFICNAME	STATUS	NOTES
5/26/2023	Garden	5	Plant	Autumn sage	Salvia greggii	Few blooms	
5/26/2023	Garden	5	Plant	Apache plume	Fallugia paradoxa	Blooming and growing	
5/26/2023	Garden	6	Plant	Frogfruit	Phyla nodiflora	Full bloom - loaded with pollinators	
5/26/2023	Garden	6	Plant	Lindheimer muhly	Muhlenbergia lindheimeri	Growing	
5/26/2023	Garden	6	Plant	American beautyberry	Callicarpa americana	Full growth - blooming - yellowing leaves	
5/26/2023	Garden	7	Plant	Snakeherb	Dyschoriste linearis	Blooming	
5/26/2023	Garden	7	Plant	Pink guara	Oenothera lindheimeri	No blooms - newly planted growing	
5/26/2023	Garden	8	Plant	Gregg dalea	Dalea greggii	Blooming	
5/26/2023	Garden	8	Plant	Zexmenia	Wedelia texana	Blooming	
5/26/2023	Garden	8	Plant	Red yucca	Hesperaloe parviflora	2 bloom stalks - seeding	
5/26/2023	Garden	9	Plant	Mountain pea	Sophora secundiflora	Full growth - no blooms	
5/26/2023	Garden	9	Plant	Desert rue	Ruta graveolens	Gone due to wetness	
5/26/2023	Garden	9	Plant	Beebalm	Monarda citriodora	Gulf muhly growing	
5/26/2023	Garden	10	Plant	Silver ponyfoot	Dichondra argentea	Full coverage	
5/26/2023	Garden	10	Plant	Dwarf Barbados Cherry	Malpighia emarginata	Blooming	
5/26/2023	Garden	10	Plant	Buttonbush	Cephalanthus occidentalis	Starting to bloom - some yellowing leaves	
5/26/2023	Garden	11	Plant	Frogfruit	Phyla nodiflora	Full bloom - loaded with pollinators	
5/26/2023	Garden	11	Plant	Texas lantana	Lantana urticoides	Blooming	
5/26/2023	Garden	11	Plant	Globe mallow	Sphaeralcea ambigua	Few blooms - some yellowing leaves	
5/26/2023	Garden	12	Plant	Lyreleaf sage	Salvia lyrata	Blooms are drying	
5/26/2023	Garden	12	Plant	Engelmann daisy	Engelmannia peristenia	Blooming	
5/26/2023	Garden	12	Plant	Obedient plant	Physostegia virginiana	No blooms - stunted growth	
5/26/2023	Garden	13	Plant	Horseherb	Calyptocarpus vialis	Spreading	
5/26/2023	Garden	13	Plant	Gayfeather	Liatris mucronata	Full growth - 0 blooms	
5/26/2023	Garden	13	Plant	Skeleton leaf goldeneye	Viguiera stenoloba	Blooming	
5/26/2023	Garden	14	Plant	Prairie verbena	Glandularia bipinnatifida	1 blooming	
5/26/2023	Garden	14	Plant	Chocolate daisy	Berlandiera lyrata	Blooms are drying - spreading	
5/26/2023	Garden	14	Plant	Flame acanthus	Anisacanthus quadrifidus var. wrightii	Full growth - bushy	
5/26/2023	Garden	15	Plant	Snakeherb	Dyschoriste linearis	Blooming	
5/26/2023	Garden	15	Plant	Rock rose	Pavonia lasiopetala	Full bloom	
5/26/2023	Garden	15	Plant	Datura	Datura wrightii	Blooming	
5/26/2023	Garden	16	Plant	Silver ponyfoot	Dichondra argentea	Full coverage	
5/26/2023	Garden	16	Plant	Black dalea	Dalea frutescens	Full growth - bushy	
5/26/2023	Garden	16	Plant	Fall aster	Symphyotrichum oblongifolium	Some blooms - Stunted growth	
8/15/2023	Sanctuary		Pollinator	Carpenter bee	Xylocopa spp.	Present	
8/25/2023	Sanctuary		Pollinator	Carpenter bee	Xylocopa spp.	Present	
9/22/2023	Sanctuary		Pollinator	Carpenter bee	Xylocopa spp.	Present	
10/6/2023	Sanctuary		Pollinator	Carpenter bee	Xylocopa spp.	Present	
9/5/2025	Sanctuary		Pollinator	Carpenter bee	Xylocopa spp.	Present, male and female	
9/26/2025	Sanctuary		Plant	Cat claw vine	Uncaria tomentosa	In bloom	
7/28/2023	Sanctuary		Plant	Cedar Elm	Ulmus crassifolia	Some die back of leaves	
8/4/2023	Sanctuary		Plant	Cedar Elm	Ulmus crassifolia	Some die back of leaves	
8/15/2023	Sanctuary		Plant	Cedar Elm	Ulmus crassifolia	Some die back of leaves	
8/25/2023	Sanctuary		Plant	Cedar Elm	Ulmus crassifolia	Some die back of leaves	
9/22/2023	Sanctuary		Plant	Cedar Elm	Ulmus crassifolia	-	Showing signs of stress from drought, possible early fall changes
10/6/2023	Sanctuary		Plant	Cedar Elm	Ulmus crassifolia	-	Showing signs of stress from drought, possible early fall changes
11/3/2023	Sanctuary		Plant	Cedar Elm	Ulmus crassifolia	Seeding	Showing signs of stress from drought
1/24/2025	Sanctuary		Wildlife	Cedar waxwing	Bombycilla cedrorum	Present	
4/18/2025	Sanctuary		Wildlife	Cedar waxwing	Bombycilla cedrorum	Present	
11/7/2025	Sanctuary		Pollinator	Ceraunus blue	Hemiargus ceraunus	Present	
5/23/2025	Sanctuary		Pollinator	Checkered white	Pontia protodice	Present	
8/15/2023	Sanctuary		Plant	Cherry laurel	Prunus caroliniana	Some dying back	
8/25/2023	Sanctuary		Plant	Chile pequin	Capsicum annuum var. glabriusculum	-	Responding to rainfall
10/6/2023	Sanctuary		Plant	Chile pequin	Capsicum annuum var. glabriusculum	Reblooming	
11/7/2025	Sanctuary		Plant	Chile pequin	Capsicum annuum var. glabriusculum	Fruiting	
12/12/2025	Sanctuary		Plant	Chile pequin	Capsicum annuum var. glabriusculum	Fruiting	
6/23/2023	Sanctuary		Plant	Common sunflower	Helianthus annuus	In bloom	
6/30/2023	Sanctuary		Plant	Common sunflower	Helianthus annuus	In bloom	
7/7/2023	Sanctuary		Plant	Common sunflower	Helianthus annuus	In bloom	
7/14/2023	Sanctuary		Plant	Common sunflower	Helianthus annuus	In bloom	
7/28/2023	Sanctuary		Plant	Common sunflower	Helianthus annuus	In bloom	
5/23/2025	Sanctuary		Plant	Common sunflower	Helianthus annuus	In bloom	
6/27/2025	Sanctuary		Plant	Common sunflower	Helianthus annuus	In bloom	
7/25/2025	Sanctuary		Plant	Common sunflower	Helianthus annuus	In bloom	
9/5/2025	Sanctuary		Plant	Common sunflower	Helianthus annuus	In bloom	
9/26/2025	Sanctuary		Plant	Common sunflower	Helianthus annuus	In bloom	
7/25/2025	Sanctuary		Plant	Bluewood condalia	Condalia hookeri	Fruiting	
7/28/2023	Sanctuary		Wildlife	Cooper's hawk	Accipiter cooperii	Present	
5/17/2024	Sanctuary		Wildlife	Cooper's hawk	Accipiter cooperii	Present	Possibly
7/12/2024	Sanctuary		Wildlife	Cooper's hawk	Accipiter cooperii	Present	
7/12/2024	Sanctuary		Wildlife	Couch's kingbird	Tyrannus couchii	Present	ID with Merlin app
4/14/2023	Sanctuary		Wildlife	Double-crested Cormorant	Phalacrocorax auritus	Present	
7/7/2023	Sanctuary		Wildlife	Double-crested Cormorant	Phalacrocorax auritus	Present	
7/14/2023	Sanctuary		Wildlife	Double-crested Cormorant	Phalacrocorax auritus	Present	
7/28/2023	Sanctuary		Wildlife	Double-crested Cormorant	Phalacrocorax auritus	Present	
8/4/2023	Sanctuary		Wildlife	Double-crested Cormorant	Phalacrocorax auritus	Present	
4/12/2024	Sanctuary		Wildlife	Double-crested Cormorant	Phalacrocorax auritus	Present	
5/17/2024	Sanctuary		Wildlife	Double-crested Cormorant	Phalacrocorax auritus	Present	
8/25/2023	Sanctuary		Wildlife	Downy woodpecker	Dryobates pubescens	Present	ID with Merlin app
7/25/2025	Sanctuary		Pollinator	Various dragnoflies	Anisoptera	Present	
9/5/2025	Sanctuary		Pollinator	Various dragnoflies	Anisoptera	Present	
9/26/2025	Sanctuary		Pollinator	Various dragnoflies	Anisoptera	Present	
11/7/2025	Sanctuary		Pollinator	Various dragnoflies	Anisoptera	Present	
3/31/2023	Sanctuary		Plant	Drummond phlox	Phlox drummondii	In bloom	
4/14/2023	Sanctuary		Plant	Drummond phlox	Phlox drummondii	In bloom	
4/28/2023	Sanctuary		Plant	Drummond phlox	Phlox drummondii	In bloom	
5/5/2023	Sanctuary		Plant	Drummond phlox	Phlox drummondii	In bloom	
3/15/2024	Sanctuary		Plant	Drummond phlox	Phlox drummondii	In bloom	
7/25/2025	Sanctuary		Plant	Drummond's ruellia	Ruellia drummondiana	In bloom	
9/5/2025	Sanctuary		Plant	Drummond's ruellia	Ruellia drummondiana	In bloom	
9/26/2025	Sanctuary		Plant	Drummond's ruellia	Ruellia drummondiana	In bloom	
1/26/2024	Sanctuary		Plant	Drummond's aster	Symphyotrichum drummondii	In bloom	
6/16/2023	Sanctuary		Plant	Drummond's ruellia	Ruellia drummondiana	In bloom	
6/23/2023	Sanctuary		Plant	Drummond's ruellia	Ruellia drummondiana	In bloom	
6/30/2023	Sanctuary		Plant	Drummond's ruellia	Ruellia drummondiana	In bloom	
7/7/2023	Sanctuary		Plant	Drummond's ruellia	Ruellia drummondiana	In bloom	
7/14/2023	Sanctuary		Plant	Drummond's ruellia	Ruellia drummondiana	In bloom	
7/28/2023	Sanctuary		Plant	Drummond's ruellia	Ruellia drummondiana	In bloom	
8/4/2023	Sanctuary		Plant	Drummond's ruellia	Ruellia drummondiana	In bloom	
8/15/2023	Sanctuary		Plant	Drummond's ruellia	Ruellia drummondiana	In bloom	
8/25/2023	Sanctuary		Plant	Drummond's ruellia	Ruellia drummondiana	In bloom	
9/22/2023	Sanctuary		Plant	Drummond's ruellia	Ruellia drummondiana	In bloom	
10/6/2023	Sanctuary		Plant	Drummond's ruellia	Ruellia drummondiana	In bloom	
5/17/2024	Sanctuary		Plant	Drummond's ruellia	Ruellia drummondiana	In bloom	
6/14/2024	Sanctuary		Plant	Drummond's ruellia	Ruellia drummondiana	In bloom	
7/12/2024	Sanctuary		Plant	Drummond's ruellia	Ruellia drummondiana	In bloom	
5/23/2025	Sanctuary		Plant	Drummond's ruellia	Ruellia drummondiana	In bloom	
6/27/2025	Sanctuary		Plant	Drummond's ruellia	Ruellia drummondiana	In bloom	
9/26/2025	Sanctuary		Pollinator	Eastern phoebe	Sayornis phoebe	Present	
1/24/2025	Sanctuary		Pollinator	Eastern phoebe	Sayornis phoebe	Present	
9/5/2025	Sanctuary		Pollinator	Eastern Tiger Swallowtail	Papilio glaucus	Present	
4/14/2023	Sanctuary		Pollinator	Eastern Tiger Swallowtail	Papilio glaucus	Present	
5/17/2024	Sanctuary		Pollinator	Eastern Tiger Swallowtail	Papilio glaucus	Present	
4/18/2025	Sanctuary		Plant	Engelmann daisy	Engelmannia peristenia	In bloom	
4/12/2024	Sanctuary		Plant	Evening primrose	Oenothera biennis	In bloom	
9/26/2025	Sanctuary		Plant	Cedar Elm	Ulmus crassifolia	Seeding	
11/7/2025	Sanctuary		Plant	Cedar Elm	Ulmus crassifolia	Fall mode	
12/12/2025	Sanctuary		Plant	Cedar Elm	Ulmus crassifolia	Fall mode	
3/3/2023	Sanctuary		Plant	False Dayflower	Tinantia anomala	In bloom	
3/10/2023	Sanctuary		Plant	False Dayflower	Tinantia anomala	In bloom	
3/31/2023	Sanctuary		Plant	False Dayflower	Tinantia anomala	In bloom	
4/14/2023	Sanctuary		Plant	False Dayflower	Tinantia anomala	In bloom	
4/21/2023	Sanctuary		Plant	False Dayflower	Tinantia anomala	In bloom	
4/28/2023	Sanctuary		Plant	False Dayflower	Tinantia anomala	In bloom	
5/5/2023	Sanctuary		Plant	False Dayflower	Tinantia anomala	In bloom	
5/26/2023	Sanctuary		Plant	False Dayflower	Tinantia anomala	In bloom	
6/9/2023	Sanctuary		Plant	False Dayflower	Tinantia anomala	In bloom	
6/16/2023	Sanctuary		Plant	False Dayflower	Tinantia anomala	In bloom	
6/23/2023	Sanctuary		Plant	False Dayflower	Tinantia anomala	In bloom	
6/30/2023	Sanctuary		Plant	False Dayflower	Tinantia anomala	In bloom	
7/7/2023	Sanctuary		Plant	False Dayflower	Tinantia anomala	In bloom	
11/3/2023	Sanctuary		Plant	False Dayflower	Tinantia anomala	In bloom	
2/23/2024	Sanctuary		Plant	False Dayflower	Tinantia anomala	In bloom	
3/15/2024	Sanctuary		Plant	False Dayflower	Tinantia anomala	In bloom	
6/30/2023	Garden	1	Plant	Frogfruit	Phyla nodiflora	Full bloom - loaded with pollinators	
6/30/2023	Garden	1	Plant	Calyophus	Oenothera calylophus	1 okay, 2 dying?	
6/30/2023	Garden	1	Plant	Chile pequin	Capsicum annuum var. glabriusculum	Not growing	
6/30/2023	Garden	2	Plant	Silver ponyfoot	Dichondra argentea	Full coverage	
6/30/2023	Garden	2	Plant	Mealy blue sage	Salvia farinacea	Blooms fading	
6/30/2023	Garden	2	Plant	Esperanza	Tecoma stans	Blooming	
6/30/2023	Garden	3	Plant	Gregg dalea	Dalea greggii	Blooming	
6/30/2023	Garden	3	Plant	Damianita	Chrysactinia mexicana	1 blooming	
6/30/2023	Garden	3	Plant	Tropical sage	Salvia coccinea	Blooming	
6/30/2023	Garden	4	Plant	Lyreleaf sage	Salvia lyrata	Blooms dry	
6/30/2023	Garden	4	Plant	Standing winecup	Callirhoe pedata	Blooming and spreading	
6/30/2023	Garden	4	Plant	Blue mistflower	Conoclinium coelestinum	1/2 blooming - stunted growth improving	
6/30/2023	Garden	5	Plant	Prairie verbena	Glandularia bipinnatifida	2 blooming, 1 drying up	
6/30/2023	Garden	5	Plant	Autumn sage	Salvia greggii	Few blooms	
6/30/2023	Garden	5	Plant	Apache plume	Fallugia paradoxa	Full bloom	
6/30/2023	Garden	6	Plant	Frogfruit	Phyla nodiflora	Full bloom - loaded with pollinators	
6/30/2023	Garden	6	Plant	Lindheimer muhly	Muhlenbergia lindheimeri	Growing	
6/30/2023	Garden	6	Plant	American beautyberry	Callicarpa americana	Full growth - blooming 	
6/30/2023	Garden	7	Plant	Snakeherb	Dyschoriste linearis	Blooming	
6/30/2023	Garden	7	Plant	Pink guara	Oenothera lindheimeri	No blooms remain	
6/30/2023	Garden	7	Plant	White mistflower	Ageratina havanensis	No blooms remain	
6/30/2023	Garden	8	Plant	Gregg dalea	Dalea greggii	Blooming	
6/30/2023	Garden	8	Plant	Zexmenia	Wedelia texana	Blooming	
6/30/2023	Garden	8	Plant	Red yucca	Hesperaloe parviflora	2 bloom stalks - seeding	
6/30/2023	Garden	9	Plant	Mountain pea	Sophora secundiflora	Full growth - no blooms	
6/30/2023	Garden	9	Plant	Desert rue	Ruta graveolens	Gone due to wetness	
6/30/2023	Garden	9	Plant	Beebalm	Monarda citriodora	Gulf muhly growing	
6/30/2023	Garden	10	Plant	Silver ponyfoot	Dichondra argentea	Full coverage	
6/30/2023	Garden	10	Plant	Dwarf Barbados Cherry	Malpighia emarginata	Fruit, no blooms remain	
6/30/2023	Garden	10	Plant	Buttonbush	Cephalanthus occidentalis	Blooming	
6/30/2023	Garden	11	Plant	Frogfruit	Phyla nodiflora	Full bloom - loaded with pollinators	
6/30/2023	Garden	11	Plant	Texas lantana	Lantana urticoides	Blooming	
6/30/2023	Garden	11	Plant	Globe mallow	Sphaeralcea ambigua	2 of 3 drying	
6/30/2023	Garden	12	Plant	Lyreleaf sage	Salvia lyrata	Blooms dry	
6/30/2023	Garden	12	Plant	Engelmann daisy	Engelmannia peristenia	Blooming	
6/30/2023	Garden	12	Plant	Obedient plant	Physostegia virginiana	Taller, some dwarfed, no blooms	
6/30/2023	Garden	13	Plant	Horseherb	Calyptocarpus vialis	Spreading	
6/30/2023	Garden	13	Plant	Gayfeather	Liatris mucronata	Full growth - 0 blooms	
6/30/2023	Garden	13	Plant	Skeleton leaf goldeneye	Viguiera stenoloba	Some blooms remain	
6/30/2023	Garden	14	Plant	Prairie verbena	Glandularia bipinnatifida	2 blooming, 2 dryed up	
6/30/2023	Garden	14	Plant	Chocolate daisy	Berlandiera lyrata	Blooms are drying - spreading	
6/30/2023	Garden	14	Plant	Flame acanthus	Anisacanthus quadrifidus var. wrightii	Full growth - blooming	
6/30/2023	Garden	15	Plant	Snakeherb	Dyschoriste linearis	Blooming, some drying	
6/30/2023	Garden	15	Plant	Rock rose	Pavonia lasiopetala	Full bloom	
6/30/2023	Garden	15	Plant	Datura	Datura wrightii	Blooming	
6/30/2023	Garden	16	Plant	Silver ponyfoot	Dichondra argentea	Full coverage	
6/30/2023	Garden	16	Plant	Black dalea	Dalea frutescens	Full growth - some drying	
6/30/2023	Garden	16	Plant	Fall aster	Symphyotrichum oblongifolium	2 blooms - some drying	
4/12/2024	Sanctuary		Plant	False Dayflower	Tinantia anomala	In bloom	
6/14/2024	Sanctuary		Plant	False Dayflower	Tinantia anomala	In bloom	
7/12/2024	Sanctuary		Plant	False Dayflower	Tinantia anomala	In bloom	
6/27/2025	Sanctuary		Plant	False Dayflower	Tinantia anomala	In bloom	
9/5/2025	Sanctuary		Plant	False Dayflower	Tinantia anomala	In bloom	
4/14/2023	Sanctuary		Plant	Firewheel	Gaillardia pulchella	In bloom	
4/21/2023	Sanctuary		Plant	Firewheel	Gaillardia pulchella	In bloom	
4/28/2023	Sanctuary		Plant	Firewheel	Gaillardia pulchella	In bloom	
5/5/2023	Sanctuary		Plant	Firewheel	Gaillardia pulchella	In bloom	
5/26/2023	Sanctuary		Plant	Firewheel	Gaillardia pulchella	In bloom	
6/9/2023	Sanctuary		Plant	Firewheel	Gaillardia pulchella	In bloom	
6/16/2023	Sanctuary		Plant	Firewheel	Gaillardia pulchella	In bloom	
6/23/2023	Sanctuary		Plant	Firewheel	Gaillardia pulchella	In bloom	
6/30/2023	Sanctuary		Plant	Firewheel	Gaillardia pulchella	In bloom	
4/12/2024	Sanctuary		Plant	Firewheel	Gaillardia pulchella	In bloom	
5/17/2024	Sanctuary		Plant	Firewheel	Gaillardia pulchella	In bloom	
4/18/2025	Sanctuary		Plant	Firewheel	Gaillardia pulchella	In bloom	
9/26/2025	Sanctuary		Plant	Frostweed	Verbesina virginica	In bloom	
1/26/2024	Sanctuary		Wildlife	Geese	Anserinae	In flight	
6/9/2023	Sanctuary		Pollinator	Giant swallowtail	Papilio cresphontes	Present	
6/16/2023	Sanctuary		Pollinator	Giant swallowtail	Papilio cresphontes	Present	
6/23/2023	Sanctuary		Pollinator	Giant swallowtail	Papilio cresphontes	Present	
4/28/2023	Sanctuary		Plant	Globe mallow	Sphaeralcea ambigua	In bloom	
1/24/2025	Sanctuary		Plant	Grasses	Poaceae	New growth	
3/14/2025	Sanctuary		Plant	Grasses	Poaceae	New growth	
5/26/2023	Sanctuary		Wildlife	Great blue heron	Ardea herodias	Present	
6/9/2023	Sanctuary		Wildlife	Great blue heron	Ardea herodias	Present	
6/16/2023	Sanctuary		Wildlife	Great blue heron	Ardea herodias	Present	
8/25/2023	Sanctuary		Wildlife	Great crested flycatcher	Myiarchus crinitus	Present	ID with Merlin app
3/31/2023	Sanctuary		Wildlife	Great Egret	Ardea alba	Present	
4/14/2023	Sanctuary		Wildlife	Great Egret	Ardea alba	Present	
4/21/2023	Sanctuary		Wildlife	Great Egret	Ardea alba	Present	
4/28/2023	Sanctuary		Wildlife	Great Egret	Ardea alba	Present	
5/5/2023	Sanctuary		Wildlife	Great Egret	Ardea alba	Present	
5/26/2023	Sanctuary		Wildlife	Great Egret	Ardea alba	Present	
6/9/2023	Sanctuary		Wildlife	Great Egret	Ardea alba	Present	
6/16/2023	Sanctuary		Wildlife	Great Egret	Ardea alba	Present	
6/23/2023	Sanctuary		Wildlife	Great Egret	Ardea alba	Present	
6/30/2023	Sanctuary		Wildlife	Great Egret	Ardea alba	Present	
7/7/2023	Sanctuary		Wildlife	Great Egret	Ardea alba	Present	
7/14/2023	Sanctuary		Wildlife	Great Egret	Ardea alba	Present	
7/28/2023	Sanctuary		Wildlife	Great Egret	Ardea alba	Present	
8/4/2023	Sanctuary		Wildlife	Great Egret	Ardea alba	Present	
1/26/2024	Sanctuary		Wildlife	Great Egret	Ardea alba	In flight	
1/24/2025	Sanctuary		Wildlife	Great Egret	Ardea alba	Present	
4/12/2024	Sanctuary		Pollinator	Great Purple hairstreak	Atlides halesus	Present	
5/17/2024	Sanctuary		Pollinator	Great Purple hairstreak	Atlides halesus	Present	
6/14/2024	Sanctuary		Pollinator	Great Purple hairstreak	Atlides halesus	Present	
7/12/2024	Sanctuary		Pollinator	Great Purple hairstreak	Atlides halesus	Present	
5/23/2025	Sanctuary		Pollinator	Great Purple hairstreak	Atlides halesus	Present	
6/27/2025	Sanctuary		Pollinator	Great Purple hairstreak	Atlides halesus	Present	
4/18/2025	Sanctuary		Plant	Green ash	Fraxinus pennsylvanica	Seeding	
9/5/2025	Sanctuary		Plant	Green ash	Fraxinus pennsylvanica	Seeding	
9/26/2025	Sanctuary		Plant	Green ash	Fraxinus pennsylvanica	Seeding	
4/28/2023	Sanctuary		Plant	Greenthread	Thelesperma filifolium	In bloom	
5/5/2023	Sanctuary		Plant	Greenthread	Thelesperma filifolium	In bloom	
5/26/2023	Sanctuary		Plant	Greenthread	Thelesperma filifolium	In bloom	
6/9/2023	Sanctuary		Plant	Greenthread	Thelesperma filifolium	In bloom	
5/26/2023	Sanctuary		Plant	Gregg's tube tongue	Trichostema brachiatum	In bloom	
6/16/2023	Sanctuary		Plant	Gregg's tube tongue	Trichostema brachiatum	In bloom	
6/23/2023	Sanctuary		Plant	Gregg's tube tongue	Trichostema brachiatum	In bloom	
6/30/2023	Sanctuary		Plant	Gregg's tube tongue	Trichostema brachiatum	In bloom	
7/7/2023	Sanctuary		Plant	Gregg's tube tongue	Trichostema brachiatum	In bloom	
6/27/2025	Sanctuary		Plant	Gregg's tube tongue	Trichostema brachiatum	In bloom	
7/25/2025	Sanctuary		Plant	Gregg's tube tongue	Trichostema brachiatum	In bloom	
9/5/2025	Sanctuary		Plant	Gregg's tube tongue	Trichostema brachiatum	In bloom	
7/28/2023	Garden	1	Plant	Frogfruit	Phyla nodiflora	Blooming	
7/28/2023	Garden	1	Plant	Calyophus	Oenothera calylophus	Minimal green on all 3	
7/28/2023	Garden	1	Plant	Chile pequin	Capsicum annuum var. glabriusculum	1 dead, 2 okay, 2 good, 8-12" tall	
7/28/2023	Garden	2	Plant	Silver ponyfoot	Dichondra argentea	Full coverage	
7/28/2023	Garden	2	Plant	Mealy blue sage	Salvia farinacea	New blooms 	
7/28/2023	Garden	2	Plant	Esperanza	Tecoma stans	Full bloom	
7/28/2023	Garden	3	Plant	Gregg dalea	Dalea greggii	Some blooms	
7/28/2023	Garden	3	Plant	Damianita	Chrysactinia mexicana	Some blooms	
7/28/2023	Garden	3	Plant	Tropical sage	Salvia coccinea	Blooming	
7/28/2023	Garden	4	Plant	Lyreleaf sage	Salvia lyrata	No blooms, just the rosette	
7/28/2023	Garden	4	Plant	Standing winecup	Callirhoe pedata	Dry with a few leaves	
7/28/2023	Garden	4	Plant	Blue mistflower	Conoclinium coelestinum	1/2 blooming - stunted growth improving	
7/28/2023	Garden	5	Plant	Prairie verbena	Glandularia bipinnatifida	2 blooming, 1 drying up	
7/28/2023	Garden	5	Plant	Autumn sage	Salvia greggii	Few blooms	
7/28/2023	Garden	5	Plant	Apache plume	Fallugia paradoxa	Blooming, many spent blooms	
7/28/2023	Garden	6	Plant	Frogfruit	Phyla nodiflora	Full bloom - loaded with pollinators	
7/28/2023	Garden	6	Plant	Lindheimer muhly	Muhlenbergia lindheimeri	Adding more growth	
7/28/2023	Garden	6	Plant	American beautyberry	Callicarpa americana	Blooming, berrys changing to purple	
7/28/2023	Garden	7	Plant	Snakeherb	Dyschoriste linearis	Minimal blooming, healthy	
7/28/2023	Garden	7	Plant	Pink guara	Oenothera lindheimeri	2 blooming, 1 at home being nursed	
7/28/2023	Garden	7	Plant	White mistflower	Ageratina havanensis	Looks good, no blooms	
7/28/2023	Garden	8	Plant	Gregg dalea	Dalea greggii	Some blooms	
7/28/2023	Garden	8	Plant	Zexmenia	Wedelia texana	Some blooming	
7/28/2023	Garden	8	Plant	Red yucca	Hesperaloe parviflora	2 bloom stalks - seeding	
7/28/2023	Garden	9	Plant	Mountain pea	Sophora secundiflora	Okay, armadillo damage	
7/28/2023	Garden	9	Plant	Desert rue	Ruta graveolens	Gone due to wetness and armadillo	
7/28/2023	Garden	9	Plant	Beebalm	Monarda citriodora	Gulf muhly growing	
7/28/2023	Garden	10	Plant	Silver ponyfoot	Dichondra argentea	Full coverage	
7/28/2023	Garden	10	Plant	Dwarf Barbados Cherry	Malpighia emarginata	Good, 4' tall	
7/28/2023	Garden	10	Plant	Buttonbush	Cephalanthus occidentalis	Blooming, many blooms drying/seeding	
7/28/2023	Garden	11	Plant	Frogfruit	Phyla nodiflora	Full bloom - loaded with pollinators	
7/28/2023	Garden	11	Plant	Texas lantana	Lantana urticoides	Blooming	
7/28/2023	Garden	11	Plant	Globe mallow	Sphaeralcea ambigua	Armadillo damage, appeas to be recovering	
7/28/2023	Garden	12	Plant	Lyreleaf sage	Salvia lyrata	No blooms, just the rosette	
7/28/2023	Garden	12	Plant	Engelmann daisy	Engelmannia peristenia	New growth, recovering	
7/28/2023	Garden	12	Plant	Obedient plant	Physostegia virginiana	Armadillo damage, some blooms	
7/28/2023	Garden	13	Plant	Horseherb	Calyptocarpus vialis	Filling in	
7/28/2023	Garden	13	Plant	Gayfeather	Liatris mucronata	Full growth, budding	
7/28/2023	Garden	13	Plant	Skeleton leaf goldeneye	Viguiera stenoloba	No blooms, one side dry	
7/28/2023	Garden	14	Plant	Prairie verbena	Glandularia bipinnatifida	2 blooming, 2 dryed up	
7/28/2023	Garden	14	Plant	Chocolate daisy	Berlandiera lyrata	Blooming	
7/28/2023	Garden	14	Plant	Flame acanthus	Anisacanthus quadrifidus var. wrightii	Full growth - blooming	
7/28/2023	Garden	15	Plant	Snakeherb	Dyschoriste linearis	Minimal blooming, healthy	
7/28/2023	Garden	15	Plant	Rock rose	Pavonia lasiopetala	Some blooms	
7/28/2023	Garden	15	Plant	Datura	Datura wrightii	1 blooming, 1 poor color	
7/28/2023	Garden	16	Plant	Silver ponyfoot	Dichondra argentea	Full coverage	
7/28/2023	Garden	16	Plant	Black dalea	Dalea frutescens	Full growth, some blooms	
7/28/2023	Garden	16	Plant	Fall aster	Symphyotrichum oblongifolium	Looks healthy, short at 2'	
9/26/2025	Sanctuary		Plant	Gregg's tube tongue	Trichostema brachiatum	In bloom	
4/28/2023	Sanctuary		Pollinator	Gulf fritillary	Dione vanillae	Present	
5/5/2023	Sanctuary		Pollinator	Gulf fritillary	Dione vanillae	Present	
5/26/2023	Sanctuary		Pollinator	Gulf fritillary	Dione vanillae	Present	
6/9/2023	Sanctuary		Pollinator	Gulf fritillary	Dione vanillae	Present	
6/16/2023	Sanctuary		Pollinator	Gulf fritillary	Dione vanillae	Present	
6/23/2023	Sanctuary		Pollinator	Gulf fritillary	Dione vanillae	Present	
6/30/2023	Sanctuary		Pollinator	Gulf fritillary	Dione vanillae	Present	
7/7/2023	Sanctuary		Pollinator	Gulf fritillary	Dione vanillae	Present	
7/14/2023	Sanctuary		Pollinator	Gulf fritillary	Dione vanillae	Present	
2/23/2024	Sanctuary		Pollinator	Gulf fritillary	Dione vanillae	Present	
6/14/2024	Sanctuary		Pollinator	Gulf fritillary	Dione vanillae	Present	Caterpillars
7/12/2024	Sanctuary		Pollinator	Gulf fritillary	Dione vanillae	Present	
4/18/2025	Sanctuary		Pollinator	Gulf fritillary	Dione vanillae	Present	
6/27/2025	Sanctuary		Pollinator	Gulf fritillary	Dione vanillae	Present	
7/25/2025	Sanctuary		Pollinator	Gulf fritillary	Dione vanillae	Present	
9/5/2025	Sanctuary		Pollinator	Gulf fritillary	Dione vanillae	Present	
9/26/2025	Sanctuary		Pollinator	Gulf fritillary	Dione vanillae	Present	
7/28/2023	Sanctuary		Plant	Gum bumelia	Sideroxylon lanuginosum	Dying branches	Likely from bumelia borer beetle
8/4/2023	Sanctuary		Plant	Gum bumelia	Sideroxylon lanuginosum	Dying branches	Likely from bumelia borer beetle
8/15/2023	Sanctuary		Plant	Gum bumelia	Sideroxylon lanuginosum	Dying branches	Likely from bumelia borer beetle
